name,created_time,modified_time,process_path,records
CHXSMARTSCREEN.EXE-35D45FAA.pf,2022-12-08 오후 9:03:18,2022-12-11 오후 4:18:53,C:\Windows\SYSTEMAPPS\MICROSOFT.WINDOWS.APPREP.CHXAPP_CW5N1H2TXYEWY\CHXSMARTSCREEN.EXE,"[{'name': 'CHXSMARTSCREEN.EXE', 'file_path': 'C:\\Windows\\SYSTEMAPPS\\MICROSOFT.WINDOWS.APPREP.CHXAPP_CW5N1H2TXYEWY\\CHXSMARTSCREEN.EXE'}, {'name': 'POWERSHELL.EXE', 'file_path': 'C:\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\POWERSHELL.EXE'}, {'name': 'POWERSHELL.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.54.173.0_NEUTRAL__8WEKYB3D8BBWE\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\ko-KR\\POWERSHELL.EXE.MUI'}]"
CLEANMGR.EXE-6FFCB0FC.pf,2021-10-07 오전 3:29:55,2022-09-15 오후 1:19:32,C:\Windows\System32\cleanmgr.exe,"[{'name': 'CLEANMGR.EXE', 'file_path': 'C:\\Windows\\System32\\cleanmgr.exe'}, {'name': 'CLEANMGR.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.48.147.0_NEUTRAL__8WEKYB3D8BBWE\\WINDOWS\\SYSTEM32\\KO-KR\\CLEANMGR.EXE.MUI'}, {'name': 'CLEANMGR.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.46.140.0_NEUTRAL__8WEKYB3D8BBWE\\WINDOWS\\SYSTEM32\\KO-KR\\CLEANMGR.EXE.MUI'}, {'name': 'CLEANMGR.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.49.155.0_NEUTRAL__8WEKYB3D8BBWE\\WINDOWS\\SYSTEM32\\KO-KR\\CLEANMGR.EXE.MUI'}, {'name': 'DISMHOST.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\3BE597AA-735D-483B-952E-26DC08B45652\\DISMHOST.EXE'}, {'name': 'DISMHOST.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\B3B01AFE-F9D5-4B83-817B-16CAEA209D56\\DISMHOST.EXE'}, {'name': 'DISMHOST.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\A726EE7C-906A-4F89-9650-5290E191C10D\\DISMHOST.EXE'}, {'name': 'DISMHOST.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\28639A30-3A24-4A47-809E-E9AA84F0A265\\DISMHOST.EXE'}, {'name': 'DISMHOST.EXE', 'file_path': 'C:\\Windows\\System32\\Dism\\DismHost.exe'}, {'name': 'EXPLORER.EXE', 'file_path': 'C:\\Windows\\explorer.exe'}, {'name': 'FILEHISTORY.EXE', 'file_path': 'C:\\Windows\\System32\\FILEHISTORY.EXE'}, {'name': 'FILEHISTORY.EXE', 'file_path': 'C:\\Windows\\WinSxS\\AMD64_MICROSOFT-WINDOWS-FILEHISTORY-UI_31BF3856AD364E35_10.0.19041.746_NONE_2C2BCD67E9D4665C\\FILEHISTORY.EXE'}, {'name': 'WERFAULT.EXE', 'file_path': 'C:\\Windows\\System32\\WerFault.exe'}]"
CODE.EXE-5F33FDE9.pf,2021-10-07 오후 9:27:37,2022-12-16 오후 8:32:37,C:\Users\User\AppData\Local\Programs\MICROSOFT VS CODE\Code.exe,"[{'name': 'CODE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Programs\\MICROSOFT VS CODE\\Code.exe'}, {'name': 'EXPLORER.EXE', 'file_path': 'C:\\Windows\\explorer.exe'}]"
CODE.EXE-5F33FDEA.pf,2022-12-16 오후 8:26:34,2022-12-16 오후 8:34:06,C:\Users\User\AppData\Local\Programs\MICROSOFT VS CODE\Code.exe,"[{'name': 'CMD.EXE', 'file_path': 'C:\\Windows\\System32\\cmd.exe'}, {'name': 'CODE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Programs\\MICROSOFT VS CODE\\Code.exe'}, {'name': 'VSCODE.DOCKER.I18N.JSON', 'file_path': 'C:\\Users\\User\\.VSCODE\\EXTENSIONS\\MS-CEINTL.VSCODE-LANGUAGE-PACK-KO-1.74.12070924\\TRANSLATIONS\\EXTENSIONS\\VSCODE.DOCKER.I18N.JSON'}]"
CODE.EXE-5F33FDEB.pf,2022-12-16 오후 8:26:33,2022-12-16 오후 8:33:50,C:\Users\User\AppData\Local\Programs\MICROSOFT VS CODE\Code.exe,"[{'name': 'CODE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Programs\\MICROSOFT VS CODE\\Code.exe'}, {'name': 'POWERSHELL.EXE', 'file_path': 'C:\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\POWERSHELL.EXE'}, {'name': 'POWERSHELL.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.54.173.0_NEUTRAL__8WEKYB3D8BBWE\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\ko-KR\\POWERSHELL.EXE.MUI'}]"
CODE.EXE-5F33FDF0.pf,2022-12-16 오후 8:26:33,2022-12-16 오후 8:33:52,C:\Users\User\AppData\Local\Programs\MICROSOFT VS CODE\Code.exe,"[{'name': 'CODE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Programs\\MICROSOFT VS CODE\\Code.exe'}]"
CODE.EXE-5F33FDF1.pf,2022-12-16 오후 8:26:34,2022-12-16 오후 8:33:50,C:\Users\User\AppData\Local\Programs\MICROSOFT VS CODE\Code.exe,"[{'name': 'CODE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Programs\\MICROSOFT VS CODE\\Code.exe'}]"
COMPPKGSRV.EXE-92CAF70B.pf,2022-12-16 오후 6:35:33,2022-12-17 오후 1:31:53,C:\Windows\System32\COMPPKGSRV.EXE,"[{'name': 'COMPPKGSRV.EXE', 'file_path': 'C:\\Windows\\System32\\COMPPKGSRV.EXE'}]"
CORTANA.EXE-1591418D.pf,2022-12-16 오후 11:03:08,2022-12-16 오후 11:03:08,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.549981C3F5F10_4.2204.13303.0_X64__8WEKYB3D8BBWE\Cortana.exe,"[{'name': 'CORTANA.EXE', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.549981C3F5F10_4.2204.13303.0_X64__8WEKYB3D8BBWE\\Cortana.exe'}, {'name': 'POWERSHELL.EXE', 'file_path': 'C:\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\POWERSHELL.EXE'}, {'name': 'POWERSHELL.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.54.173.0_NEUTRAL__8WEKYB3D8BBWE\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\ko-KR\\POWERSHELL.EXE.MUI'}]"
DBEAVER.EXE-B52D43B7.pf,2022-10-25 오후 7:09:01,2022-12-15 오후 9:17:28,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,"[{'name': 'DBEAVER.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\DBeaver\\dbeaver.exe'}, {'name': 'LGPL-2.0.TXT', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DBEAVERDATA\\drivers\\remote\\licenses\\OLD-LICENSES\\LGPL-2.0.TXT'}]"
DEFRAG.EXE-07BC86FC.pf,2022-12-16 오후 7:21:17,2022-12-16 오후 7:21:17,C:\Windows\System32\Defrag.exe,"[{'name': 'DEFRAG.EXE', 'file_path': 'C:\\Windows\\System32\\Defrag.exe'}, {'name': 'DEFRAG.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.54.173.0_NEUTRAL__8WEKYB3D8BBWE\\Windows\\System32\\ko-KR\\DEFRAG.EXE.MUI'}]"
DESKTOPCAL.EXE-EFAD981B.pf,2021-11-04 오전 10:04:25,2022-12-17 오후 1:23:19,C:\Users\User\AppData\Roaming\DESKTOPCAL\DESKTOPCAL.EXE,"[{'name': 'APP.TXT', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\app\\app.txt'}, {'name': 'DESKTOPCAL.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\DESKTOPCAL.EXE'}, {'name': 'DKDOCKHOST.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\DKDOCKHOST.EXE'}, {'name': 'DKUPDATE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\dkupdate.exe'}, {'name': 'RESOURCE.ZIP', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\app\\dkappcal\\resource.zip'}, {'name': 'RESOURCE.ZIP', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\DESKTOPCAL\\resource.zip'}]"
DF_CAT_TOOL.EXE-135332D4.pf,2022-12-11 오후 2:15:54,2022-12-11 오후 2:24:49,C:\USERS\USER\DOWNLOADS\DF_CAT_TOOL.EXE,"[{'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI130602\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI216562\\BASE_LIBRARY.ZIP'}, {'name': 'DF_CAT_TOOL.EXE', 'file_path': 'C:\\USERS\\USER\\DOWNLOADS\\DF_CAT_TOOL.EXE'}, {'name': 'SVCHOST.EXE', 'file_path': 'C:\\Windows\\System32\\svchost.exe'}]"
DF_CAT_TOOL.EXE-AAAB2A34.pf,2022-11-24 오후 7:24:40,2022-12-13 오전 10:05:37,C:\USERS\USER\DESKTOP\ME\CODE\PY\DF_CAT_FORENSIC_TOOL\OUTPUT\DF_CAT_TOOL.EXE,"[{'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI14562\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI28242\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI185922\\BASE_LIBRARY.ZIP'}, {'name': 'DF_CAT_TOOL.EXE', 'file_path': 'C:\\USERS\\USER\\DESKTOP\\ME\\CODE\\PY\\DF_CAT_FORENSIC_TOOL\\OUTPUT\\DF_CAT_TOOL.EXE'}, {'name': 'TOP_LEVEL.TXT', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI185922\\CRYPTOGRAPHY-36.0.1.DIST-INFO\\TOP_LEVEL.TXT'}, {'name': 'TOP_LEVEL.TXT', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI14562\\CRYPTOGRAPHY-36.0.1.DIST-INFO\\TOP_LEVEL.TXT'}]"
DF_CAT_TOOL_V1.0.4.EXE-0C1AB732.pf,2022-12-13 오전 10:21:42,2022-12-13 오후 12:39:16,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_FORENSIC_TOOL\output\DF_CAT_TOOL_V1.0.4.EXE,"[{'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI16202\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI225042\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI257962\\BASE_LIBRARY.ZIP'}, {'name': 'CMD.EXE', 'file_path': 'C:\\Windows\\System32\\cmd.exe'}, {'name': 'DF_CAT_TOOL_V1.0.4.EXE', 'file_path': 'C:\\Users\\User\\Desktop\\Me\\Code\\PY\\DF_CAT_FORENSIC_TOOL\\output\\DF_CAT_TOOL_V1.0.4.EXE'}]"
DF_CAT_TOOL_V1.0.4.EXE-7B3D5B81.pf,2022-12-13 오전 10:52:08,2022-12-15 오후 9:28:20,C:\USERS\USER\DESKTOP\ME\CODE\PY\DF_CAT_FORENSIC_TOOL\DF_CAT_TOOL_V1.0.4.EXE,"[{'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI39642\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI233962\\BASE_LIBRARY.ZIP'}, {'name': 'BASE_LIBRARY.ZIP', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\TEMP\\_MEI304082\\BASE_LIBRARY.ZIP'}, {'name': 'CMD.EXE', 'file_path': 'C:\\Windows\\System32\\cmd.exe'}, {'name': 'DF_CAT_TOOL_V1.0.4.EXE', 'file_path': 'C:\\USERS\\USER\\DESKTOP\\ME\\CODE\\PY\\DF_CAT_FORENSIC_TOOL\\DF_CAT_TOOL_V1.0.4.EXE'}]"
DFASANALYZERPRO.EXE-A49B138D.pf,2022-12-11 오후 4:19:47,2022-12-11 오후 4:19:47,C:\PROGRAM FILES (X86)\DOUZONE\DFAS PRO DEMO\DFASANALYZERPRO.EXE,"[{'name': 'DFASANALYZERPRO.EXE', 'file_path': 'C:\\PROGRAM FILES (X86)\\DOUZONE\\DFAS PRO DEMO\\DFASANALYZERPRO.EXE'}]"
DISCORD.EXE-3DB05446.pf,2022-06-10 오전 11:40:45,2022-08-30 오후 9:47:06,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9005\DISCORD.EXE,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9005\\DISCORD.EXE'}, {'name': 'DISCORD.EXE.BSPATCH', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9006\\DISCORD.EXE.BSPATCH'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}]"
DISCORD.EXE-4364D615.pf,2022-12-10 오후 10:13:01,2022-12-17 오후 1:23:05,C:\Users\User\AppData\Local\Discord\APP-1.0.9008\Discord.exe,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\APP-1.0.9008\\Discord.exe'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}]"
DISCORD.EXE-4364D616.pf,2022-12-17 오후 1:23:04,2022-12-17 오후 1:23:04,C:\Users\User\AppData\Local\Discord\APP-1.0.9008\Discord.exe,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\APP-1.0.9008\\Discord.exe'}]"
DISCORD.EXE-4364D617.pf,2022-12-16 오후 7:11:57,2022-12-17 오후 1:24:56,C:\Users\User\AppData\Local\Discord\APP-1.0.9008\Discord.exe,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\APP-1.0.9008\\Discord.exe'}, {'name': 'POWERSHELL.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\WINDOWSPOWERSHELL\\v1.0\\POWERSHELL.EXE'}, {'name': 'POWERSHELL.EXE.MUI', 'file_path': 'C:\\PROGRAM FILES\\WINDOWSAPPS\\MICROSOFT.LANGUAGEEXPERIENCEPACKKO-KR_19041.54.173.0_NEUTRAL__8WEKYB3D8BBWE\\Windows\\System32\\WINDOWSPOWERSHELL\\v1.0\\ko-KR\\POWERSHELL.EXE.MUI'}, {'name': 'UPDATE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\Update.exe'}]"
DISCORD.EXE-4364D61C.pf,2022-12-16 오후 7:11:57,2022-12-17 오후 1:23:06,C:\Users\User\AppData\Local\Discord\APP-1.0.9008\Discord.exe,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\APP-1.0.9008\\Discord.exe'}]"
DISCORD.EXE-4364D61D.pf,2022-12-16 오후 11:02:45,2022-12-17 오후 1:23:06,C:\Users\User\AppData\Local\Discord\APP-1.0.9008\Discord.exe,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\APP-1.0.9008\\Discord.exe'}]"
DISCORD.EXE-8F37FDBC.pf,2021-10-07 오후 10:00:01,2022-02-18 오전 9:24:46,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9003\DISCORD.EXE,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9003\\DISCORD.EXE'}, {'name': 'DISCORD.EXE.BSPATCH', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9004\\DISCORD.EXE.BSPATCH'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}]"
DISCORD.EXE-94EC7F8B.pf,2022-08-31 오전 12:39:03,2022-10-23 오후 1:06:30,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9006\DISCORD.EXE,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9006\\DISCORD.EXE'}, {'name': 'DISCORD.EXE.BSPATCH', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9007\\DISCORD.EXE.BSPATCH'}, {'name': 'EXPLORER.EXE', 'file_path': 'C:\\Windows\\explorer.exe'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}, {'name': 'UPDATE.EXE', 'file_path': 'C:\\Users\\User\\AppData\\Local\\Discord\\Update.exe'}]"
DISCORD.EXE-E6742901.pf,2022-02-18 오전 9:25:06,2022-06-08 오후 8:32:16,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9004\DISCORD.EXE,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9004\\DISCORD.EXE'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}]"
DISCORD.EXE-EC28AAD0.pf,2022-10-23 오후 1:06:52,2022-12-10 오후 10:12:46,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9007\DISCORD.EXE,"[{'name': 'DISCORD.EXE', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9007\\DISCORD.EXE'}, {'name': 'DISCORD.EXE.BSPATCH', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\DISCORD\\APP-1.0.9008\\DISCORD.EXE.BSPATCH'}, {'name': 'REG.EXE', 'file_path': 'C:\\Windows\\SysWOW64\\reg.exe'}]"
ENLIPLE_BMSTARTER.EXE-F638F4AF.pf,2022-12-07 오후 7:50:03,2022-12-07 오후 7:50:03,C:\PROGRAM FILES\AhnLab\V3Lite40\sb\ENLIPLE_BMSTARTER.EXE,"[{'name': 'ENLIPLE_BM.EXE', 'file_path': 'C:\\PROGRAM FILES\\AhnLab\\V3Lite40\\sb\\ENLIPLE_BM.EXE'}, {'name': 'ENLIPLE_BMSTARTER.EXE', 'file_path': 'C:\\PROGRAM FILES\\AhnLab\\V3Lite40\\sb\\ENLIPLE_BMSTARTER.EXE'}]"
ETDCTRL.EXE-644BC0EB.pf,2022-12-16 오후 6:50:50,2022-12-16 오후 6:50:50,C:\PROGRAM FILES\Elantech\ETDCtrl.exe,"[{'name': 'ETDCTRL.EXE', 'file_path': 'C:\\PROGRAM FILES\\Elantech\\ETDCtrl.exe'}]"
EXCEL.EXE-6EA455DF.pf,2022-03-05 오후 9:27:03,2022-12-15 오후 9:46:20,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\EXCEL.EXE,"[{'name': '10FEATURECACHE.TXT', 'file_path': 'C:\\Users\\User\\AppData\\Local\\MICROSOFT\\Office\\Features\\10FEATURECACHE.TXT'}, {'name': 'ART0054_NETWORK_INTERFACES.CSV.LNK', 'file_path': 'C:\\USERS\\USER\\APPDATA\\ROAMING\\MICROSOFT\\OFFICE\\RECENT\\ART0054_NETWORK_INTERFACES.CSV.LNK'}, {'name': 'COLLECT_RESULT_17.XLSX', 'file_path': 'C:\\USERS\\USER\\DESKTOP\\ME\\CODE\\PY\\DF_CAT_FORENSIC_TOOL\\OUTPUT\\DESKTOP-242F37A_2022.12.13_10.23.16\\CSV\\COLLECT_RESULT_17.XLSX'}, {'name': 'COLLECT_RESULT_17.XLSX.LNK', 'file_path': 'C:\\USERS\\USER\\APPDATA\\ROAMING\\MICROSOFT\\OFFICE\\RECENT\\COLLECT_RESULT_17.XLSX.LNK'}, {'name': 'EXCEL.EXE', 'file_path': 'C:\\PROGRAM FILES\\MICROSOFT OFFICE\\UPDATES\\DOWNLOAD\\PACKAGEFILES\\F6E5143F-EB1C-4258-906F-90C034666D6E\\ROOT\\OFFICE16\\EXCEL.EXE'}, {'name': 'EXCEL.EXE', 'file_path': 'C:\\PROGRAM FILES\\MICROSOFT OFFICE\\root\\Office16\\EXCEL.EXE'}, {'name': 'EXCEL.EXE.DB', 'file_path': 'C:\\Users\\User\\AppData\\Local\\MICROSOFT\\Office\\OTele\\EXCEL.EXE.DB'}, {'name': 'EXCEL.EXE.DB-SHM', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\MICROSOFT\\OFFICE\\OTELE\\EXCEL.EXE.DB-SHM'}, {'name': 'EXCEL.EXE.DB-WAL', 'file_path': 'C:\\USERS\\USER\\APPDATA\\LOCAL\\MICROSOFT\\OFFICE\\OTELE\\EXCEL.EXE.DB-WAL'}, {'name': 'EXCEL.EXE_RULES.XML', 'file_path': 'C:\\Users\\User\\AppData\\Local\\MICROSOFT\\Office\\16.0\\EXCEL.EXE_RULES.XML'}, {'name': 'FILECOAUTH.EXE', 'file_path': 'C:\\PROGRAM FILES\\MICROSOFT ONEDRIVE\\22.238.1114.0002\\FILECOAUTH.EXE'}, {'name': 'LYNC.EXE', 'file_path': 'C:\\PROGRAM FILES\\MICROSOFT OFFICE\\root\\Office16\\lync.exe'}, {'name': 'LYNC.EXE', 'file_path': 'C:\\PROGRAM FILES\\MICROSOFT OFFICE\\UPDATES\\DOWNLOAD\\PACKAGEFILES\\F6E5143F-EB1C-4258-906F-90C034666D6E\\ROOT\\OFFICE16\\LYNC.EXE'}, {'name': 'RESULT_DFAS_EXPORT_20221210152929.XLSX', 'file_path': 'C:\\Users\\User\\Desktop\\RESULT_DFAS_EXPORT_20221210152929.XLSX'}, {'name': 'RESULT_DFAS_EXPORT_20221210152929.XLSX.LNK', 'file_path': 'C:\\Users\\User\\AppData\\Roaming\\MICROSOFT\\Office\\Recent\\RESULT_DFAS_EXPORT_20221210152929.XLSX.LNK'}, {'name': '~$COLLECT_RESULT_17.XLSX', 'file_path': 'C:\\USERS\\USER\\DESKTOP\\ME\\CODE\\PY\\DF_CAT_FORENSIC_TOOL\\OUTPUT\\DESKTOP-242F37A_2022.12.13_10.23.16\\CSV\\~$COLLECT_RESULT_17.XLSX'}, {'name': '~$RESULT_DFAS_EXPORT_20221210152929.XLSX', 'file_path': 'C:\\USERS\\USER\\DESKTOP\\~$RESULT_DFAS_EXPORT_20221210152929.XLSX'}, {'name': '이익규_산출물.DOCX.LNK', 'file_path': 'C:\\USERS\\USER\\APPDATA\\ROAMING\\MICROSOFT\\OFFICE\\RECENT\\이익규_산출물.DOCX.LNK'}]"
