name,url,browser,start_time,end_time,size,path
"com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919296&key=c1e9b09dcc2ea528442c1c83c7547a0f03a72e76&forcebaseapk=true,Chrome,2022-09-18 오후 8:37:39,2022-09-18 오후 8:37:46,"51,384,736","D:\goodsample\com.facebook.katana_385.0.0.18.114-317014487_minAPI28(arm64-v8a)(360,400,420,480dpi)_apkmirror.com.apk"
"com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3887749&key=6aa458e80997deb34838ac0ab3ce282ea245c329,Chrome,2022-09-18 오후 8:37:23,2022-09-18 오후 8:37:32,"53,093,755","D:\goodsample\com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk"
"com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919579&key=df1791e0b305d91cf0e74d0ac0709b2bf8743909,Chrome,2022-09-18 오후 8:37:05,2022-09-18 오후 8:37:16,"71,612,384","D:\goodsample\com.facebook.katana_386.0.0.0.33-317203429_minAPI29(arm64-v8a)(560,640dpi)_apkmirror.com.apk"
"com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919568&key=3a194b341bf977daa0c6bb01addbd7e96c6a96b9,Chrome,2022-09-18 오후 8:36:46,2022-09-18 오후 8:36:52,"51,825,287","D:\goodsample\com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
"com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920171&key=a3bf77f65d6af2700b8d5d0f674ed01f5c570f71,Chrome,2022-09-18 오후 8:36:27,2022-09-18 오후 8:36:35,"47,820,070","D:\goodsample\com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk"
"com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920224&key=4d1c22cc13785817ad6201ebf1bccee2ea424214,Chrome,2022-09-18 오후 8:36:10,2022-09-18 오후 8:36:20,"47,966,851","D:\goodsample\com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk"
xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919953&key=5015ef1e2dd401960d02902375f13acdbd7d294a,Chrome,2022-09-18 오후 8:36:02,2022-09-18 오후 8:36:05,"14,454,051",D:\goodsample\xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm
com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3906733&key=6e0861209f0b3bc36e62cbb5b01e856983b9c674,Chrome,2022-09-18 오후 8:35:47,2022-09-18 오후 8:35:51,"20,785,965",D:\goodsample\com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920325&key=bbd3afb85548025f6ced16d4f248e6bfdaffd9f7,Chrome,2022-09-18 오후 8:35:24,2022-09-18 오후 8:35:35,"79,502,695",D:\goodsample\com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920349&key=76ff660fa4e017837fa072b4bce7ad85cf317242&forcebaseapk=true,Chrome,2022-09-18 오후 8:34:59,2022-09-18 오후 8:35:10,"89,338,393",D:\goodsample\com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=8765f0d6b7642f57ff84bbdee8b7f292afe77812&forcebaseapk=true,Chrome,2022-09-18 오후 8:34:34,2022-09-18 오후 8:34:53,"91,175,775",D:\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920402&key=2f9ba415e05293b68832f360139c7a8a15013f3e,Chrome,2022-09-18 오후 8:34:21,2022-09-18 오후 8:34:30,"35,325,282",D:\goodsample\com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=926393fdc4cc1ce00beccfcd1042b5e6ee4eb533,Chrome,2022-09-18 오후 8:34:13,2022-09-18 오후 8:34:15,"3,811,687",D:\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=7a0891e7c5589b6610a547c00fc7e5a2c8541c5e&forcebaseapk=true,Chrome,2022-09-18 오후 8:34:06,2022-09-18 오후 8:34:11,"31,649,900","D:\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=a5663388570a83345eea0a41054a3fd3396f93b2,Chrome,2022-09-18 오후 8:33:45,2022-09-18 오후 8:34:00,"105,731,581","D:\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920467&key=eae76a1dc0aab6ffdc87767d4fa8d9b58862e015&forcebaseapk=true,Chrome,2022-09-18 오후 8:33:35,2022-09-18 오후 8:33:39,"22,546,375","D:\goodsample\com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920456&key=e4b3bc7225e9d302966ab0e8dca6e39f07d2c98d,Chrome,2022-09-18 오후 8:33:27,2022-09-18 오후 8:33:30,"13,485,097",D:\goodsample\it.colucciweb.vpnclientpro_1.01.18-12010118_minAPI15(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.instabridge.android_22.2022.09.16.1230-100452_4arch_3dpi_14lang_ad75024e2930da8489489abe30afe2b1_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920492&key=c2a4c5806e574bb67b9acc0c101368f0d526d50d,Chrome,2022-09-18 오후 8:33:09,2022-09-18 오후 8:33:25,"110,385,688",D:\goodsample\com.instabridge.android_22.2022.09.16.1230-100452_4arch_3dpi_14lang_ad75024e2930da8489489abe30afe2b1_apkmirror.com.apkm
com.BeerMoneyGames.Demolition2_1.6.95-1695_4arch_767af10a3fd2c97909cabcda7cc7392a_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920538&key=9fbcfaa15b22a07703612eaa6ccf3a6d13f47a2a,Chrome,2022-09-18 오후 8:32:45,2022-09-18 오후 8:33:03,"161,383,615",D:\goodsample\com.BeerMoneyGames.Demolition2_1.6.95-1695_4arch_767af10a3fd2c97909cabcda7cc7392a_apkmirror.com.apkm
"OCTech.Mobile.Applications.OBDLink_5.31.0-81_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920549&key=4a4e22d23d7a6132298e0e479395b01c6af9e01d&forcebaseapk=true,Chrome,2022-09-18 오후 8:32:34,2022-09-18 오후 8:32:39,"44,271,625","D:\goodsample\OCTech.Mobile.Applications.OBDLink_5.31.0-81_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920558&key=15c0792f65127f7f9611d33fd143cbff5c1bbde3&forcebaseapk=true,Chrome,2022-09-18 오후 8:32:28,2022-09-18 오후 8:32:32,"23,360,982","D:\goodsample\com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920558&key=15c0792f65127f7f9611d33fd143cbff5c1bbde3&forcebaseapk=true,Chrome,2022-09-18 오후 8:30:51,,"23,360,982","D:\goodsample\com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919875&key=1dda96424ae1331f96128cd676dfbbed97246b18,Chrome,2022-09-18 오후 8:28:58,2022-09-18 오후 8:29:01,"14,885,286",D:\goodsample\com.ottplay.ottplay_1.9.5.32-beta-389_1arch_1dpi_9afac353bbb91ddbeefce6e7c19cbc40_apkmirror.com.apkm
"com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3887749&key=6aa458e80997deb34838ac0ab3ce282ea245c329,Chrome,2022-09-18 오후 8:27:49,2022-09-18 오후 8:28:05,"53,093,755","D:\goodsample\com.facebook.katana_383.1.0.25.106-316614661_minAPI23(armeabi-v7a)(420,360,400,480dpi)_apkmirror.com.apk"
"com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919568&key=3a194b341bf977daa0c6bb01addbd7e96c6a96b9,Chrome,2022-09-18 오후 8:26:46,2022-09-18 오후 8:26:52,"51,825,287","D:\goodsample\com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
"com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920171&key=a3bf77f65d6af2700b8d5d0f674ed01f5c570f71,Chrome,2022-09-18 오후 8:26:28,2022-09-18 오후 8:26:33,"47,820,070","D:\goodsample\com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk"
"com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920224&key=4d1c22cc13785817ad6201ebf1bccee2ea424214,Chrome,2022-09-18 오후 8:26:13,2022-09-18 오후 8:26:26,"47,966,851","D:\goodsample\com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk"
xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919953&key=5015ef1e2dd401960d02902375f13acdbd7d294a,Chrome,2022-09-18 오후 8:26:05,2022-09-18 오후 8:26:08,"14,454,051",D:\goodsample\xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm
com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3906733&key=6e0861209f0b3bc36e62cbb5b01e856983b9c674,Chrome,2022-09-18 오후 8:25:39,2022-09-18 오후 8:25:49,"20,785,965",D:\goodsample\com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920325&key=bbd3afb85548025f6ced16d4f248e6bfdaffd9f7,Chrome,2022-09-18 오후 8:25:16,2022-09-18 오후 8:25:25,"79,502,695",D:\goodsample\com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=8765f0d6b7642f57ff84bbdee8b7f292afe77812&forcebaseapk=true,Chrome,2022-09-18 오후 8:23:59,2022-09-18 오후 8:24:25,"91,175,775",D:\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=926393fdc4cc1ce00beccfcd1042b5e6ee4eb533,Chrome,2022-09-18 오후 8:22:55,2022-09-18 오후 8:22:58,"3,811,687",D:\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=7a0891e7c5589b6610a547c00fc7e5a2c8541c5e&forcebaseapk=true,Chrome,2022-09-18 오후 8:22:48,2022-09-18 오후 8:22:59,"31,649,900","D:\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=a5663388570a83345eea0a41054a3fd3396f93b2,Chrome,2022-09-18 오후 8:22:29,2022-09-18 오후 8:22:59,"105,731,581","D:\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920467&key=eae76a1dc0aab6ffdc87767d4fa8d9b58862e015&forcebaseapk=true,Chrome,2022-09-18 오후 8:22:11,2022-09-18 오후 8:22:15,"22,546,375","D:\goodsample\com.hammersecurity_22.22-214_minAPI21(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.BeerMoneyGames.Demolition2_1.6.95-1695_4arch_767af10a3fd2c97909cabcda7cc7392a_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920538&key=458555e85fc729cebdcddae5a45429ec1f3dcb83,Chrome,2022-09-18 오후 8:18:28,2022-09-18 오후 8:19:18,"161,383,615",D:\goodsample\com.BeerMoneyGames.Demolition2_1.6.95-1695_4arch_767af10a3fd2c97909cabcda7cc7392a_apkmirror.com.apkm
"OCTech.Mobile.Applications.OBDLink_5.31.0-81_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920549&key=8c5f5c296de03a59cf094bc1c0d4d05a03b6fa73&forcebaseapk=true,Chrome,2022-09-18 오후 8:18:21,2022-09-18 오후 8:18:26,"44,271,625","D:\goodsample\OCTech.Mobile.Applications.OBDLink_5.31.0-81_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920558&key=697fae361da304ed997081e19649b834ccca19a4&forcebaseapk=true,Chrome,2022-09-18 오후 8:18:17,2022-09-18 오후 8:18:21,"23,360,982","D:\goodsample\com.gm.shadhin_2.3.21-221_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.yogavpn_7.0.006-70006_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919352&key=611e71f38123a0a98524f48e1510ea5461af5cb6&forcebaseapk=true,Chrome,2022-09-18 오후 7:25:49,2022-09-18 오후 7:25:53,"21,797,486","D:\goodsample\com.yogavpn_7.0.006-70006_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.shopee.my_2.93.14-689_4arch_3dpi_20feat_0ed9044ce28b812e4dad62b7768f834e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919396&key=96c63e5016b250cc864897ea2e5d35f3b9bd4340,Chrome,2022-09-18 오후 7:25:32,2022-09-18 오후 7:25:45,"99,119,669",D:\goodsample\com.shopee.my_2.93.14-689_4arch_3dpi_20feat_0ed9044ce28b812e4dad62b7768f834e_apkmirror.com.apkm
"com.williamking.whattheforecast_3.73.4.404-404_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919456&key=d3a4d45d83dd15e19aedd2ef57700b1bafd60992&forcebaseapk=true,Chrome,2022-09-18 오후 7:25:18,2022-09-18 오후 7:25:24,"52,248,986","D:\goodsample\com.williamking.whattheforecast_3.73.4.404-404_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.shopee.ph_2.93.14-689_4arch_3dpi_20feat_e2e02cb3c9f17ae97e3baa3e5f04dc73_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919479&key=c18033ac0db15833fc20d05d1ca985726194b717,Chrome,2022-09-18 오후 7:24:59,2022-09-18 오후 7:25:10,"99,135,307",D:\goodsample\com.shopee.ph_2.93.14-689_4arch_3dpi_20feat_e2e02cb3c9f17ae97e3baa3e5f04dc73_apkmirror.com.apkm
com.shopee.sg_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919513&key=cfb78fd4ee442d87f4d6ba4699960e5fb010c7ad&forcebaseapk=true,Chrome,2022-09-18 오후 7:24:43,2022-09-18 오후 7:24:51,"75,787,523",D:\goodsample\com.shopee.sg_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
ahaflix.tv_3.0.65-100533_4arch_3dpi_14lang_a2c50fa639164e5576a75077b81fc06f_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919535&key=b7d4b162c8e2e9d06f3b334454410b1865d7021c,Chrome,2022-09-18 오후 7:24:29,2022-09-18 오후 7:24:36,"57,811,985",D:\goodsample\ahaflix.tv_3.0.65-100533_4arch_3dpi_14lang_a2c50fa639164e5576a75077b81fc06f_apkmirror.com.apkm
"com.yandex.yango_4.101.2-50122739_minAPI26(arm64-v8a,armeabi-v7a,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919604&key=d87891e156db727ddf7628df880a50bd4aee4f3b&forcebaseapk=true,Chrome,2022-09-18 오후 7:24:09,2022-09-18 오후 7:24:22,"80,392,376","D:\goodsample\com.yandex.yango_4.101.2-50122739_minAPI26(arm64-v8a,armeabi-v7a,x86_64)(nodpi)_apkmirror.com.apk"
com.candywriter.bitlife_3.4-259_1arch_ceaff262d3c9bae4e6d557fd6869a06a_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919616&key=b9d195ebbb2f354a394cbe0598e4069f23ffdeed,Chrome,2022-09-18 오후 7:23:45,2022-09-18 오후 7:24:04,"135,675,689",D:\goodsample\com.candywriter.bitlife_3.4-259_1arch_ceaff262d3c9bae4e6d557fd6869a06a_apkmirror.com.apkm
"com.eddress.getgoodys_15.43-271_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919634&key=d7e687a4d1ea1879e96a6c39f28ba0cbb30b0fcc&forcebaseapk=true,Chrome,2022-09-18 오후 7:23:31,2022-09-18 오후 7:23:37,"40,353,326","D:\goodsample\com.eddress.getgoodys_15.43-271_minAPI23(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
"com.petco.mobile_7.15.4-22091701_minAPI25(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919932&key=83da339773bb3a240aabadd7f461ea64ae4b7dcd,Chrome,2022-09-18 오후 7:22:59,2022-09-18 오후 7:23:10,"73,997,535","D:\goodsample\com.petco.mobile_7.15.4-22091701_minAPI25(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
com.nytimes.android_9.71.0-9442868_1arch_1dpi_5ff96b2306b1f26c28b03f8bc39deb8c_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3918537&key=286b2bb8d167a84b57aa401dad9b55be9cd44e93,Chrome,2022-09-18 오후 7:22:46,2022-09-18 오후 7:22:51,"24,890,323",D:\goodsample\com.nytimes.android_9.71.0-9442868_1arch_1dpi_5ff96b2306b1f26c28b03f8bc39deb8c_apkmirror.com.apkm
"com.valvesoftware.android.steam.community_3.0-7460894_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3837615&key=18d540b28db936d6b8eef5d65f273ebaef3c8612,Chrome,2022-09-18 오후 7:22:33,2022-09-18 오후 7:22:38,"36,672,323","D:\goodsample\com.valvesoftware.android.steam.community_3.0-7460894_minAPI21(arm64-v8a,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.microsoft.office.outlook_4.2234.3-32234816_minAPI26(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920043&key=4eef41a19df912d29ab5269b9a5971be4c822ab7,Chrome,2022-09-18 오후 7:22:12,2022-09-18 오후 7:22:22,"96,328,485",D:\goodsample\com.microsoft.office.outlook_4.2234.3-32234816_minAPI26(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5306.0-530600030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920055&key=e9ec8c77cf275fe2a43f05c80854cbb30a62ed8e,Chrome,2022-09-18 오후 7:21:48,2022-09-18 오후 7:22:01,"79,502,695",D:\goodsample\com.google.android.trichromelibrary.canary_108.0.5306.0-530600030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.lbe.parallel.intl.arm64_1.0.3095-31_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920095&key=80484c186e2b8a2a7f9be9d719adf544caa89a40,Chrome,2022-09-18 오후 7:21:29,2022-09-18 오후 7:21:29,"851,597",D:\goodsample\com.lbe.parallel.intl.arm64_1.0.3095-31_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk
com.microsoft.emmx.canary_107.0.1387.0-138700010_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920100&key=a5245105f6e24343657aa3e268e40aebd9a9784d,Chrome,2022-09-18 오후 7:21:12,2022-09-18 오후 7:21:24,"114,857,580",D:\goodsample\com.microsoft.emmx.canary_107.0.1387.0-138700010_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.netease.h75na_1.0-53_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3506236&key=7f316b2c38fca25e65631a2bcd067d0b6df99877,Chrome,2022-09-18 오후 7:20:56,2022-09-18 오후 7:21:04,"74,985,821",D:\goodsample\com.netease.h75na_1.0-53_minAPI21(arm64-v8a)(nodpi)_apkmirror.com.apk
com.brave.browser_nightly_1.45.54-414505410_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920123&key=973366892dc5fd02c037e31c39b8aa1f393422ee&forcebaseapk=true,Chrome,2022-09-18 오후 7:20:27,2022-09-18 오후 7:20:48,"151,809,358",D:\goodsample\com.brave.browser_nightly_1.45.54-414505410_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
