name,path,action_time
2022 산업위생학개론 8 aerosol sampling.pdf,C:\Users\User\Desktop\2022 산업위생학개론 8 aerosol sampling.pdf,2022-12-08 오전 2:01:06
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-07 오후 8:18:10
ENLIPLE_BMSTARTER.EXE,C:\PROGRAM FILES\AhnLab\V3Lite40\sb\ENLIPLE_BMSTARTER.EXE,2022-12-07 오후 7:50:02
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9007\DISCORD.EXE,2022-12-07 오후 7:49:24
ALCAPTURE.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALCAPTURE\ALCAPTURE.EXE,2022-12-07 오후 7:49:10
SEARCHAPP.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE,2022-12-07 오후 7:48:56
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9007\DISCORD.EXE,2022-12-07 오후 5:49:52
GAMEBAR.EXE,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.822.10271.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE,2022-12-07 오후 5:49:49
LEAGUE OF LEGENDS.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\Game\LEAGUE OF LEGENDS.EXE,2022-12-07 오후 5:49:42
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 5:41:11
ALCAPTUREEDITOR.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALCAPTURE\ALCAPTUREEDITOR.EXE,2022-12-07 오후 5:41:07
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 5:36:37
ALCAPTUREEDITOR.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALCAPTURE\ALCAPTUREEDITOR.EXE,2022-12-07 오후 5:36:31
Taskmgr.exe,C:\Windows\System32\Taskmgr.exe,2022-12-07 오후 5:35:06
DF_CAT_TOOL.EXE,C:\USERS\USER\DESKTOP\ME\CODE\PY\DF_CAT_FORENSIC_TOOL\OUTPUT\DF_CAT_TOOL.EXE,2022-12-07 오후 5:32:37
DF_CAT_Forensic_Tool,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool,2022-12-07 오후 5:31:19
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 5:18:54
GAMEBAR.EXE,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.822.10271.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE,2022-12-07 오후 5:07:27
LEAGUECRASHHANDLER.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECRASHHANDLER.EXE,2022-12-07 오후 5:07:24
LEAGUECRASHHANDLER.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECRASHHANDLER.EXE,2022-12-07 오후 5:07:17
LEAGUECLIENTUX.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECLIENTUX.EXE,2022-12-07 오후 5:07:17
LEAGUECLIENT.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECLIENT.EXE,2022-12-07 오후 5:07:16
RIOTCLIENTUX.EXE,D:\RIOT GAMES\RIOT CLIENT\UX\RIOTCLIENTUX.EXE,2022-12-07 오후 5:06:57
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 5:04:41
Notion.exe,C:\Users\User\AppData\Local\Programs\Notion\Notion.exe,2022-12-07 오후 4:58:06
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 4:57:58
DF_CAT_TOOL.EXE,C:\USERS\USER\DESKTOP\ME\CODE\PY\DF_CAT_FORENSIC_TOOL\OUTPUT\DF_CAT_TOOL.EXE,2022-12-07 오후 4:48:58
ALUPPRODUCT.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALUpdate\ALUPPRODUCT.EXE,2022-12-07 오후 4:45:30
Collect_Result_10.json,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\output\Collect_Result_10.json,2022-12-07 오후 4:35:30
ART0008_Jump_Lists.json,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\output\ART0008_Jump_Lists.json,2022-12-07 오후 4:33:40
XBOXGAMEBARSPOTIFY.EXE,C:\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.199.878.0_X86__ZPDNEKDRZREA0\XBOXGAMEBARSPOTIFY.EXE,2022-12-07 오후 4:29:24
GAMEBAR.EXE,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.822.10271.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE,2022-12-07 오후 4:29:23
LEAGUECRASHHANDLER.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECRASHHANDLER.EXE,2022-12-07 오후 4:28:58
LEAGUECRASHHANDLER.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECRASHHANDLER.EXE,2022-12-07 오후 4:28:58
LEAGUECRASHHANDLER.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECRASHHANDLER.EXE,2022-12-07 오후 4:28:50
LEAGUECLIENTUX.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECLIENTUX.EXE,2022-12-07 오후 4:28:48
LEAGUECLIENT.EXE,D:\RIOT GAMES\LEAGUE OF LEGENDS\LEAGUECLIENT.EXE,2022-12-07 오후 4:28:47
league_of_legends.live.ico,C:/ProgramData/Riot Games/Metadata/league_of_legends.live/league_of_legends.live.ico,2022-12-07 오후 4:28:32
RIOTCLIENTUX.EXE,D:\RIOT GAMES\RIOT CLIENT\UX\RIOTCLIENTUX.EXE,2022-12-07 오후 4:27:56
DF_CAT_TOOL.EXE,C:\USERS\USER\DESKTOP\ME\CODE\PY\DF_CAT_FORENSIC_TOOL\OUTPUT\DF_CAT_TOOL.EXE,2022-12-07 오후 4:25:32
artifact_parser,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\artifact_parser,2022-12-07 오후 4:23:41
DF_CAT_Forensic_Tool,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool,2022-12-07 오후 4:16:08
wdi.dll,C:\Windows\System32\wdi.dll,2022-12-07 오후 4:14:45
output,C:\output,2022-12-07 오후 4:13:32
v3lite4.exe,C:\PROGRAM FILES\AhnLab\V3Lite40\v3lite4.exe,2022-12-07 오후 3:51:09
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-07 오후 2:29:41
Notion.exe,C:\Users\User\AppData\Local\Programs\Notion\Notion.exe,2022-12-07 오후 2:21:50
OP.GG.exe,C:\Users\User\AppData\Roaming\..\Local\Programs\OP.GG\OP.GG.exe,2022-12-07 오후 12:50:49
DISCORD.EXE,C:\USERS\USER\APPDATA\LOCAL\DISCORD\APP-1.0.9007\DISCORD.EXE,2022-12-07 오후 12:49:57
SEARCHAPP.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE,2022-12-07 오후 12:49:33
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-07 오전 2:19:51
ALCAPTURE.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALCAPTURE\ALCAPTURE.EXE,2022-12-07 오전 2:19:42
SEARCHAPP.EXE,C:\Windows\SYSTEMAPPS\MICROSOFT.WINDOWS.SEARCH_CW5N1H2TXYEWY\SEARCHAPP.EXE,2022-12-07 오전 2:19:28
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-07 오전 1:20:02
제목_없음.pdf,C:\Users\User\Desktop\제목_없음.pdf,2022-12-07 오전 12:43:47
제어시스템보안,C:\Users\User\Desktop\순천향대학교\2022-2\제어시스템보안,2022-12-07 오전 12:40:30
[제어시스템보안] 10. 제어시스템 방화벽 규칙 (NIST 800-82).pdf,C:\Users\User\Desktop\순천향대학교\2022-2\제어시스템보안\[제어시스템보안] 10. 제어시스템 방화벽 규칙 (NIST 800-82).pdf,2022-12-07 오전 12:40:30
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-06 오후 8:15:35
악성코드분석,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석,2022-12-06 오후 6:41:56
악성코드분석_11.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석_11.pdf,2022-12-06 오후 6:41:56
악성코드분석_10.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석_10.pdf,2022-12-06 오후 6:41:39
악성코드분석_9.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석_9.pdf,2022-12-06 오후 6:41:14
악코분기말.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석\악코분기말.pdf,2022-12-06 오후 6:40:49
논문 작성 예제.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석\논문 작성 예제.pdf,2022-12-06 오후 6:40:38
Write-up,C:\Users\User\Desktop\SecurityFirst\Write-up,2022-12-06 오후 6:39:08
20184587_이익규+Write-up_2022년_연초.pdf,C:\Users\User\Desktop\SecurityFirst\Write-up\20184587_이익규+Write-up_2022년_연초.pdf,2022-12-06 오후 6:39:08
SecurityFirst,SecurityFirst,2022-12-06 오후 6:39:06
2022-2,topsecret (2)\2022-2,2022-12-06 오후 6:38:58
topsecret (2),topsecret (2),2022-12-06 오후 6:38:57
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-06 오후 6:08:48
전공영어기초1,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1,2022-12-06 오전 2:06:01
Grammar Review.docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\Grammar Review.docx,2022-12-06 오전 2:06:01
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-06 오전 12:59:30
WINWORD.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\WINWORD.EXE,2022-12-05 오후 7:41:26
v3lite4.exe,C:\PROGRAM FILES\AhnLab\V3Lite40\v3lite4.exe,2022-12-05 오후 2:50:42
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-03 오후 6:01:11
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-03 오후 2:51:26
v3lite4.exe,C:\PROGRAM FILES\AhnLab\V3Lite40\v3lite4.exe,2022-12-03 오후 1:39:52
NLiveConnector.exe,C:\Users\User\AppData\Roaming\Naver\NLiveConnector\NLiveConnector.exe,2022-12-03 오전 1:04:13
XBOXGAMEBARSPOTIFY.EXE,C:\PROGRAM FILES\WINDOWSAPPS\SPOTIFYAB.SPOTIFYMUSIC_1.199.878.0_X86__ZPDNEKDRZREA0\XBOXGAMEBARSPOTIFY.EXE,2022-12-02 오후 1:38:52
GAMEBAR.EXE,C:\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_5.822.10271.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE,2022-12-02 오후 1:38:49
InputCloudStore.dll,C:\Windows\System32\InputCloudStore.dll,2022-12-02 오전 2:20:12
Updater.exe,C:\PROGRAM FILES\Bandizip\Updater.exe,2022-12-02 오전 2:19:44
output,output,2022-12-02 오전 2:18:27
Taskmgr.exe,C:\Windows\System32\Taskmgr.exe,2022-12-02 오전 2:14:27
DF_CAT_Forensic_Tool,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool,2022-12-02 오전 2:11:23
Taskmgr.exe,C:\Windows\System32\Taskmgr.exe,2022-12-02 오전 1:58:50
artifact_parser,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\artifact_parser,2022-12-02 오전 1:55:47
Taskmgr.exe,C:\Windows\System32\Taskmgr.exe,2022-12-02 오전 1:26:23
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-01 오후 11:20:10
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-01 오후 11:10:16
notepad.exe,C:\Windows\System32\notepad.exe,2022-12-01 오후 10:44:14
POWERPNT.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\POWERPNT.EXE,2022-12-01 오후 10:24:48
악성코드분석_7.pptx,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석_7.pptx,2022-12-01 오후 10:24:47
POWERPNT.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\POWERPNT.EXE,2022-12-01 오후 10:24:47
악성코드분석_6.pdf,C:\Users\User\Desktop\순천향대학교\2022-2\악성코드분석\악성코드분석_6.pdf,2022-12-01 오후 10:20:29
LockApp.exe,C:\Windows\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LockApp.exe,2022-12-01 오후 4:03:26
POWERPNT.EXE,C:\PROGRAM FILES\MICROSOFT OFFICE\root\Office16\POWERPNT.EXE,2022-12-01 오후 3:51:58
New Technologies (Student Copy).docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\New Technologies (Student Copy).docx,2022-12-01 오후 3:49:41
Certifications and 3rd Con - (Student).docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\Certifications and 3rd Con - (Student).docx,2022-12-01 오후 3:49:11
Defence - Student.docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\Defence - Student.docx,2022-12-01 오후 3:48:51
Exploit Kits and Giving Advice - Student Copy.docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\Exploit Kits and Giving Advice - Student Copy.docx,2022-12-01 오후 3:47:35
Info Sec Jobs and Resumes - Student Copy.docx,C:\Users\User\Desktop\순천향대학교\2022-2\전공영어기초1\Info Sec Jobs and Resumes - Student Copy.docx,2022-12-01 오후 3:47:19
2022-1,topsecret (2)\2022-1,2022-12-01 오후 3:44:27
shman-x64,C:\shman-x64,2022-12-01 오후 3:44:04
Updater.exe,C:\PROGRAM FILES\Bandizip\Updater.exe,2022-12-01 오후 3:43:21
rundll32.exe,C:\Windows\system32\rundll32.exe,2022-12-01 오전 11:36:56
ScheduleEventAction.exe,C:\Program Files (x86)\Lenovo\VantageService\3.13.43.0\ScheduleEventAction.exe,2022-12-01 오전 11:25:56
족보,C:\Users\User\Desktop\순천향대학교\2022-2\제어시스템보안\족보,2022-11-30 오후 6:12:29
ALCAPTURE.EXE,C:\PROGRAM FILES (X86)\ESTsoft\ALCAPTURE\ALCAPTURE.EXE,2022-11-30 오후 6:08:16
Updater.exe,C:\PROGRAM FILES\Bandizip\Updater.exe,2022-11-30 오후 6:02:08
dbeaver.exe,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,2022-11-30 오후 5:59:11
artifact_parser,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\artifact_parser,2022-11-30 오후 5:54:59
dbeaver.exe,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,2022-11-30 오후 5:28:28
ART0010_ShimCache.json,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\output\ART0010_ShimCache.json,2022-11-30 오후 5:25:36
2021_Control_System,2021_Control_System,2022-11-30 오후 3:32:14
2022-2,C:\Chat-App-main\2022-2,2022-11-30 오후 3:31:12
퀴즈,C:\Users\User\Desktop\순천향대학교\2022-2\피부와생활과건강\피부생활과 건강 족보\피부와 생활건강 19_21 시험 기출문제 모음만점기준\2020년\퀴즈,2022-11-30 오후 3:30:32
2020퀴즈.docx,C:\Users\User\Desktop\순천향대학교\2022-2\피부와생활과건강\피부생활과 건강 족보\피부와 생활건강 19_21 시험 기출문제 모음만점기준\2020년\퀴즈\2020퀴즈.docx,2022-11-30 오후 3:30:32
2019 피부 퀴즈.docx,C:\Users\User\Desktop\순천향대학교\2022-2\피부와생활과건강\피부생활과 건강 족보\피부와 생활건강 19_21 시험 기출문제 모음만점기준\2019년\퀴즈\2019 피부 퀴즈.docx,2022-11-30 오후 3:30:06
2021년,C:\Users\User\Desktop\순천향대학교\2022-2\피부와생활과건강\피부생활과 건강 족보\피부와 생활건강 19_21 시험 기출문제 모음만점기준\2021년,2022-11-30 오후 3:29:06
v3lite4.exe,C:\PROGRAM FILES\AhnLab\V3Lite40\v3lite4.exe,2022-11-30 오후 3:26:42
test.py,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool\test.py,2022-11-29 오후 10:39:32
DF_CAT_Forensic_Tool,C:\Users\User\Desktop\Me\Code\PY\DF_CAT_Forensic_Tool,2022-11-29 오후 10:27:47
userprofilesview,C:\Users\User\Desktop\tools\userprofilesview,2022-11-29 오후 10:23:19
d.xml,C:\Users\User\Desktop\tools\userprofilesview\d.xml,2022-11-29 오후 10:23:19
userprofilesview,C:\tools\userprofilesview,2022-11-29 오후 10:23:15
tools,C:\tools,2022-11-29 오후 10:23:15
userassistview,C:\tools\userassistview,2022-11-29 오후 10:23:12
browsinghistoryview-x64,C:\Users\User\Desktop\tools\browsinghistoryview-x64,2022-11-29 오후 10:09:53
browsinghistoryview-x64,C:\tools\browsinghistoryview-x64,2022-11-29 오후 10:09:50
tools,C:\Users\User\Desktop\tools,2022-11-29 오후 7:28:36
Recycle_Bin.csv,C:\Users\User\Desktop\tools\Recycle_Bin.csv,2022-11-29 오후 7:28:36
tools,tools,2022-11-29 오후 7:19:33
artifact_parser,C:\Me\Code\PY\DF_CAT_Forensic_Tool\artifact_parser,2022-11-29 오후 7:01:56
outlookattachview-x64,C:\Users\User\Desktop\tools\outlookattachview-x64,2022-11-29 오후 6:50:26
tools,tools,2022-11-29 오후 6:50:24
userassistview,C:\Users\User\Desktop\tools\userassistview,2022-11-29 오후 6:20:35
shellbagsview,C:\Users\User\Desktop\tools\shellbagsview,2022-11-29 오후 6:04:12
networkinterfacesview-x64,C:\Users\User\Desktop\tools\networkinterfacesview-x64,2022-11-29 오후 6:00:11
lastactivityview,C:\Users\User\Desktop\tools\lastactivityview,2022-11-29 오후 5:57:30
jumplistsview,C:\Users\User\Desktop\tools\jumplistsview,2022-11-29 오후 5:54:29
browserdownloadsview-x64,C:\Users\User\Desktop\tools\browserdownloadsview-x64,2022-11-29 오후 5:40:59
d.json,C:\Users\User\Desktop\tools\browserdownloadsview-x64\d.json,2022-11-29 오후 5:40:59
Shimcache.csv,C:\Users\User\Desktop\tools\Shimcache.csv,2022-11-29 오후 5:30:42
dbeaver.exe,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,2022-11-29 오후 5:17:38
Artifact_address.txt,C:\Users\User\Desktop\Artifact_address.txt,2022-11-29 오후 4:49:12
dbeaver.exe,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,2022-11-29 오후 4:46:01
TpmTasks.dll,C:\Windows\system32\TpmTasks.dll,2022-11-29 오후 12:44:14
v3lite4.exe,C:\PROGRAM FILES\AhnLab\V3Lite40\v3lite4.exe,2022-11-29 오전 11:29:33
Tool,Tool,2022-11-28 오후 9:50:25
Windows,C:\Windows,2022-11-28 오후 9:32:04
webbrowserbookmarksview,C:\Users\User\Desktop\tools\webbrowserbookmarksview,2022-11-28 오후 8:56:07
WEBBROWSERBOOKMARKSVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\WEBBROWSERBOOKMARKSVIEW\WEBBROWSERBOOKMARKSVIEW.EXE,2022-11-28 오후 8:55:58
WEBBROWSERBOOKMARKSVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\WEBBROWSERBOOKMARKSVIEW\WEBBROWSERBOOKMARKSVIEW.EXE,2022-11-28 오후 8:55:34
WEBBROWSERBOOKMARKSVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\WEBBROWSERBOOKMARKSVIEW\WEBBROWSERBOOKMARKSVIEW.EXE,2022-11-28 오후 8:30:25
userprofilesview,tools\userprofilesview,2022-11-28 오후 8:25:41
OUTLOOKATTACHVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\OUTLOOKATTACHVIEW-X64\OUTLOOKATTACHVIEW.EXE,2022-11-28 오후 8:19:40
userassistview,tools\userassistview,2022-11-28 오후 8:16:14
SHELLBAGSVIEW.EXE,C:\USERS\USER\DESKTOP\SHELLBAGSVIEW\SHELLBAGSVIEW.EXE,2022-11-28 오후 8:13:01
SHELLBAGSVIEW.EXE,C:\USERS\USER\DESKTOP\SHELLBAGSVIEW\SHELLBAGSVIEW.EXE,2022-11-28 오후 8:12:11
shellbagsview,tools\shellbagsview,2022-11-28 오후 8:12:08
OUTLOOKATTACHVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\OUTLOOKATTACHVIEW-X64\OUTLOOKATTACHVIEW.EXE,2022-11-28 오후 8:08:36
explorer.exe,C:\Windows\explorer.exe,2022-11-28 오후 8:01:56
OUTLOOKATTACHVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\OUTLOOKATTACHVIEW-X64\OUTLOOKATTACHVIEW.EXE,2022-11-28 오후 8:01:43
OUTLOOKATTACHVIEW.EXE,C:\USERS\USER\DESKTOP\TOOLS\OUTLOOKATTACHVIEW-X64\OUTLOOKATTACHVIEW.EXE,2022-11-28 오후 8:00:45
outlookattachview-x64,tools\outlookattachview-x64,2022-11-28 오후 8:00:41
networkinterfacesview-x64,tools\networkinterfacesview-x64,2022-11-28 오후 7:54:33
lastactivityview,tools\lastactivityview,2022-11-28 오후 7:49:41
jumplistsview,tools\jumplistsview,2022-11-28 오후 7:34:58
OpenWith.exe,C:\Windows\System32\OpenWith.exe,2022-11-28 오후 7:30:48
browsinghistoryview-x64,tools\browsinghistoryview-x64,2022-11-28 오후 7:24:24
browserdownloadsview-x64,tools\browserdownloadsview-x64,2022-11-28 오후 6:29:26
$Recycle.Bin,C:\$Recycle.Bin,2022-11-28 오후 5:59:58
AppCompatCache.csv,C:\Users\User\Desktop\tools\AppCompatCache.csv,2022-11-28 오후 5:58:28
20221128175317_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,C:\Users\User\Desktop\tools\20221128175317_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,2022-11-28 오후 5:55:03
webbrowserbookmarksview,tools\webbrowserbookmarksview,2022-11-28 오후 5:53:19
20221128175224_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,C:\Users\User\Desktop\tools\20221128175224_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,2022-11-28 오후 5:52:27
20221128175129_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,C:\Users\User\Desktop\tools\20221128175129_Windows10Creators_DESKTOP-242F37A_AppCompatCache.csv,2022-11-28 오후 5:51:40
SystemApps,C:\Windows\SystemApps,2022-11-28 오후 5:50:21
CustomSDB,C:\Windows\apppatch\CustomSDB,2022-11-28 오후 5:49:43
apppatch,C:\Windows\apppatch,2022-11-28 오후 5:49:43
Custom64,C:\Windows\apppatch\Custom\Custom64,2022-11-28 오후 5:49:40
Custom,C:\Windows\apppatch\Custom,2022-11-28 오후 5:49:40
AppPatch64,C:\Windows\apppatch\AppPatch64,2022-11-28 오후 5:49:38
UA,C:\Windows\appcompat\UA,2022-11-28 오후 5:49:31
appcompat,C:\Windows\appcompat,2022-11-28 오후 5:49:31
encapsulation,C:\Windows\appcompat\encapsulation,2022-11-28 오후 5:49:29
AltData,C:\Windows\appcompat\appraiser\AltData,2022-11-28 오후 5:49:26
appraiser,C:\Windows\appcompat\appraiser,2022-11-28 오후 5:49:26
Install,C:\Windows\appcompat\Programs\Install,2022-11-28 오후 5:49:21
Programs,C:\Windows\appcompat\Programs,2022-11-28 오후 5:49:21
Speech,C:\Windows\System\Speech,2022-11-28 오후 5:48:55
System,C:\Windows\System,2022-11-28 오후 5:48:55
20221128174314_Amcache_UnassociatedFileEntries.csv,C:\Users\User\Desktop\tools\20221128174314_Amcache_UnassociatedFileEntries.csv,2022-11-28 오후 5:45:35
20221128174314_Amcache_ShortCuts.csv,C:\Users\User\Desktop\tools\20221128174314_Amcache_ShortCuts.csv,2022-11-28 오후 5:44:55
20221128174314_Amcache_DriverPackages.csv,C:\Users\User\Desktop\tools\20221128174314_Amcache_DriverPackages.csv,2022-11-28 오후 5:44:39
20221128174314_Amcache_DriveBinaries.csv,C:\Users\User\Desktop\tools\20221128174314_Amcache_DriveBinaries.csv,2022-11-28 오후 5:44:27
20221128174314_Amcache_DevicePnps.csv,C:\Users\User\Desktop\tools\20221128174314_Amcache_DevicePnps.csv,2022-11-28 오후 5:43:49
HncDownload,C:\Temp\NEO2\HncDownload,2022-11-28 오후 5:33:02
NEO2,C:\Temp\NEO2,2022-11-28 오후 5:33:02
Temp,C:\Temp,2022-11-28 오후 5:33:00
AUtempR,C:\Temp\AUtempR,2022-11-28 오후 5:31:58
Temp,C:\Temp,2022-11-28 오후 5:31:49
t.txt,C:\Temp\t.txt,2022-11-28 오후 5:31:49
Roaming,C:\Users\User\AppData\Local\Roaming,2022-11-28 오후 5:13:19
L.User,C:\Users\User\AppData\Local\ConnectedDevicesPlatform\L.User,2022-11-28 오후 5:11:43
ConnectedDevicesPlatform,C:\Users\User\AppData\Local\ConnectedDevicesPlatform,2022-11-28 오후 5:11:43
Artifact_address.txt,C:\Users\User\Desktop\Artifact_address.txt,2022-11-28 오후 4:58:46
shman-x64,C:\Users\User\Downloads\shman-x64,2022-11-28 오후 2:55:39
d.txt,C:\Users\User\Downloads\shman-x64\d.txt,2022-11-28 오후 2:55:39
explorer.exe,C:\Windows\explorer.exe,2022-11-28 오후 2:49:53
Explorer.EXE,C:\Windows\Explorer.EXE,2022-11-28 오후 2:49:50
SYSTEMSETTINGS.HANDLERS.DLL,C:\WINDOWS\SYSTEM32\SYSTEMSETTINGS.HANDLERS.DLL,2022-11-25 오후 11:47:36
dbeaver.exe,C:\Users\User\AppData\Local\DBeaver\dbeaver.exe,2022-11-25 오후 10:55:54
제어시스템보안 보고서 1.hwp,C:\Users\User\Desktop\제어시스템보안 보고서 1.hwp,2022-11-25 오후 10:01:14
CAN traffic (normal only).txt,C:\Users\User\Desktop\데이터\CAN traffic (normal only).txt,2022-11-25 오후 9:47:04
CAN traffic (attack included).txt,C:\Users\User\Desktop\데이터\CAN traffic (attack included).txt,2022-11-25 오후 9:46:42
time_attack_included.txt,C:\Users\User\Desktop\데이터\time_attack_included.txt,2022-11-25 오후 9:45:04
Control_System,Me\Code\PY\Control_System,2022-11-25 오후 9:44:59
total.txt,C:\Users\User\Desktop\순천향대학교\2022-2\제어시스템보안\족보\2021_Control_System\Data\timestamp\total.txt,2022-11-25 오후 9:38:52
Data,2021_Control_System\Data,2022-11-25 오후 8:50:01
fix_47F.txt,C:\Users\User\Desktop\순천향대학교\2022-2\제어시스템보안\족보\2021_Control_System\Data\attack_arbid\fix_47F.txt,2022-11-25 오후 8:48:59
